lead_id,business_name,yelp_id,city,state,category,address,phone,website,yelp_rating,review_count,price_tier,is_claimed,hours_available,latitude,longitude,source,sourced_at,competitor_platforms,on_competitor_platform,social_media_score,has_website,google_rating,yelp_google_delta,enrichment_source,enriched_at,score,tier,score_visibility_gap,score_price_tier,score_deal_format_fit,score_operational_trust,score_rating_sweet_spot,score_review_velocity,score_geo_density,score_notes,rank,sdr_pitch
3d1710d202,Deep Roots Bodywork,mock-aus-mas-002,Austin,TX,massage,"4460 Congress Ave, Austin, TX",+13983084253,https://www.deeprootsbodywork.com,3.5,67,2,False,yes,30.236657647685774,-97.67455174724687,mock,2026-05-08T20:20:30.283945,none,False,2,False,3.6,0.1,mock_v1,2026-05-08T20:20:32.326370,71.0,B — Qualified,20.0,20.0,15.0,7.0,6.0,0.5,2.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""0/10 (5% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",28,
4dbd2c5a78,Pink Coat Nails,mock-chi-nai-005,Chicago,IL,nailsalons,"1376 Wacker Dr, Chicago, IL",+18780822580,https://www.pinkcoatnails.com,4.0,850,2,True,yes,41.92506104625141,-87.599177590842,mock,2026-05-08T20:20:30.281869,LivingSocial,True,2,True,4.3,0.3,mock_v1,2026-05-08T20:20:32.325520,70.9,B — Qualified,3.0,20.0,7.0,15.0,15.0,5.9,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",29,
e5add3d59b,The Skin Clinic,mock-atl-ski-002,Atlanta,GA,skincare,"9135 6th St, Atlanta, GA",+19934219359,https://www.theskinclinic.com,3.5,1450,2,True,yes,33.77682834187258,-84.41103694298175,mock,2026-05-08T20:20:30.282408,none,False,3,True,3.6,0.1,mock_v1,2026-05-08T20:20:32.325749,70.5,B — Qualified,3.0,20.0,13.0,15.0,6.0,10.0,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",30,
1dac8d409f,Luxe Locks Studio,mock-chi-hai-000,Chicago,IL,hair,"9029 Congress Ave, Chicago, IL",+12608501116,https://www.luxelocksstudio.com,4.0,1450,3,True,yes,41.8236617905964,-87.62377993402757,mock,2026-05-08T20:20:30.279918,none,False,3,True,4.3,0.3,mock_v1,2026-05-08T20:20:32.325033,70.0,B — Qualified,3.0,12.0,10.0,15.0,15.0,10.0,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",31,
e38115a3c4,Balance Bodyworks,mock-aus-mas-008,Austin,TX,massage,"1681 Congress Ave, Austin, TX",+17099873870,https://www.balancebodyworks.com,4.5,45,2,True,yes,30.291114583944648,-97.77093248670018,mock,2026-05-08T20:20:30.284069,ClassPass,True,5,True,4.3,-0.2,mock_v1,2026-05-08T20:20:32.326441,69.8,B — Qualified,8.0,20.0,15.0,15.0,9.0,0.3,2.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""0/10 (3% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",32,
af011c540b,The Mane Event,mock-chi-hai-004,Chicago,IL,hair,"161 Navy Pier Blvd, Chicago, IL",+13875079065,https://www.themaneevent.com,4.0,102,3,False,yes,41.92528715461063,-87.70832811353779,mock,2026-05-08T20:20:30.280132,none,False,4,True,4.1,0.1,mock_v1,2026-05-08T20:20:32.325141,69.7,B — Qualified,20.0,12.0,10.0,7.0,15.0,0.7,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""1/10 (7% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",33,
f33306b65a,Lacquer Lounge,mock-chi-nai-002,Chicago,IL,nailsalons,"6523 Buckhead Loop, Chicago, IL",+16370722019,https://www.lacquerlounge.com,4.5,1450,2,True,yes,41.92421254190386,-87.5670559420426,mock,2026-05-08T20:20:30.281778,LivingSocial,True,3,True,4.1,-0.4,mock_v1,2026-05-08T20:20:32.325487,69.0,B — Qualified,3.0,20.0,7.0,15.0,9.0,10.0,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",34,
bb5b10da4d,The Mane Event,mock-aus-hai-004,Austin,TX,hair,"7246 Navy Pier Blvd, Austin, TX",+15605092552,https://www.themaneevent.com,4.0,620,2,False,yes,30.214881863194744,-97.79033832269648,mock,2026-05-08T20:20:30.283433,Gilt City,True,2,True,4.3,0.3,mock_v1,2026-05-08T20:20:32.326122,68.8,B — Qualified,10.0,20.0,10.0,7.0,15.0,4.3,2.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""4/10 (43% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",35,
ea50c8545a,Polished Social Club,mock-aus-nai-008,Austin,TX,nailsalons,"7497 Midtown Ave, Austin, TX",+12580868128,https://www.polishedsocialclub.com,4.0,850,2,True,yes,30.26711516120504,-97.68647786960622,mock,2026-05-08T20:20:30.284529,ClassPass,True,5,True,3.7,-0.3,mock_v1,2026-05-08T20:20:32.326562,68.4,B — Qualified,3.0,20.0,7.0,15.0,15.0,5.9,2.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",36,
404f5ffdbd,Polish & Pout,mock-chi-nai-000,Chicago,IL,nailsalons,"178 Buckhead Loop, Chicago, IL",+14415452442,https://www.polishandpout.com,4.5,311,3,True,yes,41.87775515169239,-87.60336804202892,mock,2026-05-08T20:20:30.281678,Gilt City,True,3,True,4.7,0.2,mock_v1,2026-05-08T20:20:32.325464,68.1,B — Qualified,18.0,12.0,7.0,15.0,9.0,2.1,5.0,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (21% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",37,
987c5ac4bb,Lacquer Lounge,mock-atl-nai-002,Atlanta,GA,nailsalons,"5551 Buckhead Loop, Atlanta, GA",+18242327616,https://www.lacquerlounge.com,4.5,478,2,True,yes,33.71987180937389,-84.38873548677518,mock,2026-05-08T20:20:30.282984,none,False,2,True,4.2,-0.3,mock_v1,2026-05-08T20:20:32.325979,67.8,B — Qualified,10.0,20.0,7.0,15.0,9.0,3.3,3.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (33% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",38,
c0cd35fe72,Gloss & Go,mock-chi-hai-009,Chicago,IL,hair,"1044 Wacker Dr, Chicago, IL",+19616942967,https://www.glossandgo.com,4.0,1100,3,True,yes,41.84602827908208,-87.69437745424204,mock,2026-05-08T20:20:30.280246,ClassPass|LivingSocial,True,3,False,4.0,0.0,mock_v1,2026-05-08T20:20:32.325204,67.6,B — Qualified,3.0,12.0,10.0,15.0,15.0,7.6,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""8/10 (76% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",39,
854c6b3400,Luxe Locks Studio,mock-atl-hai-000,Atlanta,GA,hair,"2673 Congress Ave, Atlanta, GA",+13344297384,https://www.luxelocksstudio.com,3.5,150,3,True,yes,33.72804300291227,-84.36988185823608,mock,2026-05-08T20:20:30.282071,LivingSocial|Gilt City,True,3,True,3.8,0.3,mock_v1,2026-05-08T20:20:32.325577,67.5,B — Qualified,20.0,12.0,10.0,15.0,6.0,1.0,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",40,
98157ae146,Pink Coat Nails,mock-atl-nai-005,Atlanta,GA,nailsalons,"8920 Peachtree St, Atlanta, GA",+14785825713,https://www.pinkcoatnails.com,4.5,150,2,False,yes,33.71364316670433,-84.35200116515853,mock,2026-05-08T20:20:30.283090,none,False,2,True,4.5,0.0,mock_v1,2026-05-08T20:20:32.326012,67.5,B — Qualified,20.0,20.0,7.0,7.0,9.0,1.0,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""7/15 (commoditized, low AOV, harder to differentiate)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",41,
0faf3fce98,The Blowout Bar,mock-chi-hai-001,Chicago,IL,hair,"7286 6th St, Chicago, IL",+19093350033,https://www.theblowoutbar.com,3.5,204,3,True,yes,41.91790706738655,-87.61750462767701,mock,2026-05-08T20:20:30.280040,none,False,4,False,3.5,0.0,mock_v1,2026-05-08T20:20:32.325093,67.4,B — Qualified,18.0,12.0,10.0,15.0,6.0,1.4,5.0,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""1/10 (14% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",42,
3c23afabf3,Revive Skin Studio,mock-aus-ski-005,Austin,TX,skincare,"776 Midtown Ave, Austin, TX",+15288721540,https://www.reviveskinstudio.com,4.5,204,1,True,yes,30.31946018845085,-97.72117009347359,mock,2026-05-08T20:20:30.283671,none,False,3,True,4.5,0.0,mock_v1,2026-05-08T20:20:32.326281,66.9,B — Qualified,18.0,8.0,13.0,15.0,9.0,1.4,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""1/10 (14% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",43,
c88a2bcec5,Velvet Scissors,mock-chi-hai-007,Chicago,IL,hair,"3194 South Congress, Chicago, IL",+13195904193,https://www.velvetscissors.com,5.0,67,2,False,yes,41.83211674633635,-87.68915237894902,mock,2026-05-08T20:20:30.280205,LivingSocial,True,1,False,4.8,-0.2,mock_v1,2026-05-08T20:20:32.325180,66.5,B — Qualified,20.0,20.0,10.0,7.0,4.0,0.5,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""0/10 (5% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",44,
7431d1d4e5,Flawless Face Lounge,mock-atl-ski-006,Atlanta,GA,skincare,"3479 Michigan Ave, Atlanta, GA",+16045730645,https://www.flawlessfacelounge.com,4.0,1450,3,True,no,33.80856582151935,-84.3309440798139,mock,2026-05-08T20:20:30.282504,none,False,1,True,4.4,0.4,mock_v1,2026-05-08T20:20:32.325796,66.5,B — Qualified,3.0,12.0,13.0,10.0,15.0,10.0,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",45,
86b90716ea,AuraSkin Bar,mock-aus-ski-007,Austin,TX,skincare,"6366 6th St, Austin, TX",+12758176889,https://www.auraskinbar.com,4.0,150,1,False,yes,30.207877011642676,-97.72379851439305,mock,2026-05-08T20:20:30.283743,none,False,3,False,3.9,-0.1,mock_v1,2026-05-08T20:20:32.326303,66.5,B — Qualified,20.0,8.0,13.0,7.0,15.0,1.0,2.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",46,
bb56084894,Studio 22 Hair Co.,mock-aus-hai-006,Austin,TX,hair,"3774 Michigan Ave, Austin, TX",+17424766232,https://www.studio22hairco..com,4.5,150,1,True,yes,30.299243723218996,-97.72768013687242,mock,2026-05-08T20:20:30.283463,ClassPass,True,1,True,4.1,-0.4,mock_v1,2026-05-08T20:20:32.326147,65.5,B — Qualified,20.0,8.0,10.0,15.0,9.0,1.0,2.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""1/10 (10% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",47,
2fe4b08844,The Skin Clinic,mock-chi-ski-002,Chicago,IL,skincare,"5418 Midtown Ave, Chicago, IL",+18227860542,https://www.theskinclinic.com,4.5,28,2,True,no,41.95805353192564,-87.68705306472441,mock,2026-05-08T20:20:30.280396,none,False,2,False,4.3,-0.2,mock_v1,2026-05-08T20:20:32.325239,65.2,B — Qualified,8.0,20.0,13.0,10.0,9.0,0.2,5.0,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",48,
07dfac7229,Nova Hair Studio,mock-atl-hai-008,Atlanta,GA,hair,"2459 Midtown Ave, Atlanta, GA",+18684412059,https://www.novahairstudio.com,3.5,1100,2,True,yes,33.82211033792598,-84.40524988423553,mock,2026-05-08T20:20:30.282312,ClassPass,True,4,True,3.2,-0.3,mock_v1,2026-05-08T20:20:32.325703,65.1,B — Qualified,3.0,20.0,10.0,15.0,6.0,7.6,3.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""8/10 (76% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",49,
dc457fdbf9,Dermify MedSpa,mock-aus-ski-003,Austin,TX,skincare,"9608 Buckhead Loop, Austin, TX",+19327052442,https://www.dermifymedspa.com,4.5,1100,2,True,no,30.212250230404216,-97.70630664012226,mock,2026-05-08T20:20:30.283590,none,False,5,False,4.8,0.3,mock_v1,2026-05-08T20:20:32.326257,65.1,B — Qualified,3.0,20.0,13.0,10.0,9.0,7.6,2.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""8/10 (76% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",50,
45d33735df,Restore Massage Studio,mock-atl-mas-001,Atlanta,GA,massage,"4161 Midtown Ave, Atlanta, GA",+12634990636,https://www.restoremassagestudio.com,4.0,28,1,True,yes,33.789786872281425,-84.32000309965004,mock,2026-05-08T20:20:30.282607,ClassPass,True,1,False,3.9,-0.1,mock_v1,2026-05-08T20:20:32.325854,64.7,B — Qualified,8.0,8.0,15.0,15.0,15.0,0.2,3.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""8/20 ($ \u2014 tight margins, Groupon cut risky)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""0/10 (2% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",51,
2de82e06c6,Balance Bodyworks,mock-atl-mas-008,Atlanta,GA,massage,"4689 South Congress, Atlanta, GA",+16992487368,https://www.balancebodyworks.com,4.0,311,4,False,yes,33.738889953988306,-84.44024585056512,mock,2026-05-08T20:20:30.282820,ClassPass|LivingSocial,True,4,True,4.0,0.0,mock_v1,2026-05-08T20:20:32.325933,64.6,B — Qualified,18.0,4.0,15.0,7.0,15.0,2.1,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""4/20 ($$$$ \u2014 luxury, poor deal fit)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""7/15 (unclaimed but hours posted)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""2/10 (21% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",52,
ec7e376114,Zen Body Works,mock-aus-mas-000,Austin,TX,massage,"7581 Congress Ave, Austin, TX",+12412797164,https://www.zenbodyworks.com,5.0,1450,2,True,no,30.227687801213122,-97.73904636338837,mock,2026-05-08T20:20:30.283909,LivingSocial,True,2,True,4.9,-0.1,mock_v1,2026-05-08T20:20:32.326347,64.5,B — Qualified,3.0,20.0,15.0,10.0,4.0,10.0,2.5,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""10/15 (claimed, no hours)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""10/10 (100% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",53,
948d1f338d,Serenity Massage Lounge,mock-chi-mas-005,Chicago,IL,massage,"3385 Michigan Ave, Chicago, IL",+15328089188,https://www.serenitymassageloung.com,5.0,478,3,True,yes,41.95605642173052,-87.67750960339741,mock,2026-05-08T20:20:30.281466,ClassPass,True,3,False,5.0,0.0,mock_v1,2026-05-08T20:20:32.325402,64.3,B — Qualified,10.0,12.0,15.0,15.0,4.0,3.3,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""3/10 (33% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",54,
d103727f29,Glow Lab MedSpa,mock-chi-ski-000,Chicago,IL,skincare,"4329 Peachtree St, Chicago, IL",+12781680060,https://www.glowlabmedspa.com,4.5,850,3,True,yes,41.94874047112555,-87.5947394099903,mock,2026-05-08T20:20:30.280362,none,False,2,True,4.7,0.2,mock_v1,2026-05-08T20:20:32.325216,62.9,B — Qualified,3.0,12.0,13.0,15.0,9.0,5.9,5.0,"{""visibility_gap"": ""3/20 (dominant player \u2014 low Groupon motivation)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""6/10 (59% of category max (1450))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",55,
57d3a2c85d,Crown & Glory Hair,mock-atl-hai-003,Atlanta,GA,hair,"9040 6th St, Atlanta, GA",+12647225171,https://www.crownandgloryhair.com,3.5,45,2,True,yes,33.80856962854005,-84.38374919550529,mock,2026-05-08T20:20:30.282142,ClassPass,True,1,False,3.5,0.0,mock_v1,2026-05-08T20:20:32.325610,62.8,B — Qualified,8.0,20.0,10.0,15.0,6.0,0.3,3.5,"{""visibility_gap"": ""8/20 (emerging \u2014 some risk)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""0/10 (3% of category max (1450))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",56,
d5465d4968,Nova Hair Studio,mock-aus-hai-008,Austin,TX,hair,"7730 Midtown Ave, Austin, TX",+12932968889,https://www.novahairstudio.com,4.5,620,3,True,yes,30.32801925899737,-97.68933052810381,mock,2026-05-08T20:20:30.283491,LivingSocial,True,4,True,4.5,0.0,mock_v1,2026-05-08T20:20:32.326171,62.8,B — Qualified,10.0,12.0,10.0,15.0,9.0,4.3,2.5,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""15/15 (claimed + hours posted)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""4/10 (43% of category max (1450))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",57,
