lead_id,business_name,yelp_id,city,state,category,address,phone,website,yelp_rating,review_count,price_tier,is_claimed,hours_available,latitude,longitude,source,sourced_at,competitor_platforms,on_competitor_platform,social_media_score,has_website,google_rating,yelp_google_delta,enrichment_source,enriched_at,score,tier,score_visibility_gap,score_price_tier,score_deal_format_fit,score_operational_trust,score_rating_sweet_spot,score_review_velocity,score_geo_density,score_notes,rank,sdr_pitch
81cc5c02be,DQ Luxury Reflexology Massage & Relaxation Retreat,CfOzZD-lrb6YLN9aKUXhCA,Chicago,IL,massage,"910 S Michigan Ave, Chicago, IL, 60605",+13129868091,https://www.yelp.com/biz/dq-luxury-reflexology-massage-and-relaxation-retreat-chicago?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.8,408,2,False,no,41.8702,-87.62474,yelp_fusion,2026-05-08T22:32:15.038330,none,False,5,True,3.6,-0.2,mock_v1,2026-05-08T22:32:36.636629,69.9,B — Qualified,10.0,20.0,15.0,2.0,15.0,2.9,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""3/10 (29% of category max (1397))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",21,
00b79efe72,Healing Touch Iyashi,8FmY6aAfb7nGomqWY8qc-A,Atlanta,GA,massage,"5975 Roswell Rd NE, Sandy Springs, GA, 30328",+14048833056,https://www.yelp.com/biz/healing-touch-iyashi-sandy-springs-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,279,2,False,no,33.91819657637192,-84.37709990372275,yelp_fusion,2026-05-08T22:32:18.942469,ClassPass,True,4,True,4.4,-0.1,mock_v1,2026-05-08T22:32:36.637214,69.5,B — Qualified,18.0,20.0,15.0,2.0,9.0,2.0,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (20% of category max (1397))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",22,
56a55375f3,Massage Infinity,2R7W7Ds9Qptw6tCzXdeS-Q,Atlanta,GA,massage,"3242 Peachtree Rd NE, Atlanta, GA, 30305",+14709895375,https://www.yelp.com/biz/massage-infinity-atlanta-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,275,2,False,no,33.843566,-84.372805,yelp_fusion,2026-05-08T22:32:18.942483,ClassPass|LivingSocial|Gilt City,True,3,True,5.0,0.3,mock_v1,2026-05-08T22:32:36.637230,69.5,B — Qualified,18.0,20.0,15.0,2.0,9.0,2.0,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (20% of category max (1397))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",23,
4e14846e9e,Absolute Precision Skin Care,kQuHEIf-10p3gAnomUI9vA,Chicago,IL,skincare,"1421 W Belmont Ave, Chicago, IL, 60657",+17732480700,https://www.yelp.com/biz/absolute-precision-skin-care-chicago?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,161,2,False,no,41.93949,-87.6647,yelp_fusion,2026-05-08T22:32:13.866421,LivingSocial,True,4,True,5.0,0.3,mock_v1,2026-05-08T22:32:36.636494,69.3,B — Qualified,18.0,20.0,13.0,2.0,9.0,2.3,5.0,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (23% of category max (704))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",24,
3d99573f90,Fabu Face Spa,MBTWQi6h7JWLrfVAxvMfQw,Atlanta,GA,skincare,"805 Church St, Decatur, GA, 30030",+14043776363,https://www.yelp.com/biz/fabu-face-spa-decatur?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,119,2,False,no,33.7792947,-84.2946086,yelp_fusion,2026-05-08T22:32:18.006686,ClassPass|LivingSocial,True,2,True,4.5,-0.1,mock_v1,2026-05-08T22:32:36.637051,69.2,B — Qualified,20.0,20.0,13.0,2.0,9.0,1.7,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""2/10 (17% of category max (704))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",25,
37ea235540,HeadQuarter Salon,TotRsMNqKOdxdJap4DWSkQ,Chicago,IL,hair,"2145A S China Pl, Chicago, IL, 60616",+13128421353,https://www.yelp.com/biz/headquarter-salon-chicago?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.2,670,2,False,no,41.8539878069544,-87.6341105937958,yelp_fusion,2026-05-08T22:32:12.994527,ClassPass,True,1,True,3.9,-0.3,mock_v1,2026-05-08T22:32:36.636146,69.1,B — Qualified,10.0,20.0,10.0,2.0,15.0,7.1,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""7/10 (71% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",26,
31e00831ff,Skin Deep Skin Care Studio,KKH_UK685WyYwMs8kCAbng,Atlanta,GA,skincare,"2989 Piedmont Rd NE, Atlanta, GA, 30305",+14048390848,https://www.yelp.com/biz/skin-deep-skin-care-studio-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,101,2,False,no,33.83672,-84.36764,yelp_fusion,2026-05-08T22:32:18.006735,ClassPass,True,1,False,4.9,0.2,mock_v1,2026-05-08T22:32:36.637082,68.9,B — Qualified,20.0,20.0,13.0,2.0,9.0,1.4,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""1/10 (14% of category max (704))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",27,
fc448ace87,Twisted Scissors,8VQCLmth4y9l4v9CJDzH0g,Chicago,IL,hair,"3049 N Milwaukee Ave, Chicago, IL, 60618",+17732271077,https://www.yelp.com/biz/twisted-scissors-chicago?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.2,634,2,False,no,41.93665329606754,-87.71955930644576,yelp_fusion,2026-05-08T22:32:12.994586,none,False,3,False,4.5,0.3,mock_v1,2026-05-08T22:32:36.636291,68.8,B — Qualified,10.0,20.0,10.0,2.0,15.0,6.8,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""7/10 (68% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",28,
2d58eb56b1,AUSTINDEEP,19bjrFHV6ZqCLJZVtMGt5g,Austin,TX,massage,"2300 Lake Austin Blvd, Austin, TX, 78703",+15124765226,https://www.yelp.com/biz/austindeep-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,176,2,False,no,30.27781,-97.77144,yelp_fusion,2026-05-08T22:32:23.222700,none,False,2,True,5.0,0.3,mock_v1,2026-05-08T22:32:36.637827,67.8,B — Qualified,18.0,20.0,15.0,2.0,9.0,1.3,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""1/10 (13% of category max (1397))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",29,
2d802bfc2f,Marin Hair Co,sV-c-uKFkn5kL4pLA0hfUw,Chicago,IL,hair,"2500 N Calfornia Ave, Chicago, IL, 60647",+17736879990,https://www.yelp.com/biz/marin-hair-co-chicago-9?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,332,2,False,no,41.9267891,-87.6976469303653,yelp_fusion,2026-05-08T22:32:12.994660,none,False,3,False,4.2,-0.3,mock_v1,2026-05-08T22:32:36.636390,67.5,B — Qualified,18.0,20.0,10.0,2.0,9.0,3.5,5.0,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""4/10 (35% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",30,
b77f2e120a,Salon Glow Chicago,ND3V0EcVaVg0lWk47G5glA,Chicago,IL,hair,"2766 N Lincoln Ave, Chicago, IL, 60614",+17733277200,https://www.yelp.com/biz/salon-glow-chicago-chicago-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,318,2,False,no,41.9320752,-87.6582111,yelp_fusion,2026-05-08T22:32:12.994677,Gilt City,True,5,True,4.8,0.1,mock_v1,2026-05-08T22:32:36.636404,67.4,B — Qualified,18.0,20.0,10.0,2.0,9.0,3.4,5.0,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (34% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",31,
ac1d75d081,Art + Science,QlcR3dRwm6m_I3Kh0Yj8ZA,Chicago,IL,hair,"1554 N Milwaukee Ave, Chicago, IL, 60622",+17732274247,https://www.yelp.com/biz/art-science-chicago-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.4,461,2,False,no,41.90961,-87.67653,yelp_fusion,2026-05-08T22:32:12.994600,none,False,3,True,4.4,0.0,mock_v1,2026-05-08T22:32:36.636309,66.9,B — Qualified,10.0,20.0,10.0,2.0,15.0,4.9,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""5/10 (49% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",32,
cbfa7fef3c,Rebalance Spa,b5Gayetfzpr823Xzsw8lmQ,Atlanta,GA,skincare,"245 N Highland Ave NE, Atlanta, GA, 30307",+14703559602,https://www.yelp.com/biz/rebalance-spa-atlanta-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.7,146,2,False,no,33.761833,-84.359724,yelp_fusion,2026-05-08T22:32:18.006646,ClassPass|LivingSocial,True,3,True,4.0,0.3,mock_v1,2026-05-08T22:32:36.637037,66.6,B — Qualified,20.0,20.0,13.0,2.0,6.0,2.1,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""6/15 (below average \u2014 caution)"", ""review_velocity_proxy"": ""2/10 (21% of category max (704))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",33,
3bf5b266f1,Barbara&Barbara,Yk8ij9nL3lBzGbSS8fJVXA,Chicago,IL,hair,"2925 W Diversey Ave, Chicago, IL, 60647",+17733846244,https://www.yelp.com/biz/barbara-and-barbara-chicago?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.3,420,2,False,no,41.9319271,-87.7011477,yelp_fusion,2026-05-08T22:32:12.994612,ClassPass,True,3,False,4.5,0.2,mock_v1,2026-05-08T22:32:36.636326,66.5,B — Qualified,10.0,20.0,10.0,2.0,15.0,4.5,5.0,"{""visibility_gap"": ""10/20 (high volume, may not need Groupon)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""4/10 (45% of category max (938))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",34,
c302bde635,Spa Reveil,0-GMrR9o3imO59-X4FB0cQ,Austin,TX,massage,"11410 Century Oaks Ter, Austin, TX, 78758",+15123397000,https://www.yelp.com/biz/spa-reveil-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.8,214,3,False,no,30.401180465502016,-97.72703668242018,yelp_fusion,2026-05-08T22:32:23.222669,ClassPass,True,3,True,4.0,0.2,mock_v1,2026-05-08T22:32:36.637784,66.0,B — Qualified,18.0,12.0,15.0,2.0,15.0,1.5,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""12/20 ($$$ \u2014 viable with high AOV deals)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""15/15 (sweet spot \u2014 good quality, not bougie)"", ""review_velocity_proxy"": ""2/10 (15% of category max (1397))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",35,
6745b3cbeb,Authentic Skin,b2RJ9-om-B5hetOvthsJVg,Chicago,IL,skincare,"824 W Superior St, Chicago, IL, 60642",+17734059910,https://www.yelp.com/biz/authentic-skin-chicago-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,130,2,False,no,41.895763,-87.648551,yelp_fusion,2026-05-08T22:32:13.866457,ClassPass,True,1,True,5.0,0.1,mock_v1,2026-05-08T22:32:36.636537,65.8,B — Qualified,20.0,20.0,13.0,2.0,4.0,1.8,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""2/10 (18% of category max (704))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",36,
1cb55636a7,Facial Studio Magdalena,ojLxD1G5Z-HdyBzTSBf3Rw,Chicago,IL,skincare,"770 N La Salle Dr, Chicago, IL, 60654",+17735015440,https://www.yelp.com/biz/facial-studio-magdalena-chicago-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,126,2,False,no,41.896375823431086,-87.6330612,yelp_fusion,2026-05-08T22:32:13.866468,none,False,1,True,5.0,0.2,mock_v1,2026-05-08T22:32:36.636552,65.8,B — Qualified,20.0,20.0,13.0,2.0,4.0,1.8,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""2/10 (18% of category max (704))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",37,
0067524e47,New Age Spa Institute,DkWBMHZn1o55upuNJKpkqQ,Chicago,IL,skincare,"1870 Busse Hwy, Des Plaines, IL, 60016",+18477590900,https://www.yelp.com/biz/new-age-spa-institute-des-plaines-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,126,2,False,no,42.037299,-87.877549,yelp_fusion,2026-05-08T22:32:13.866480,ClassPass,True,2,True,4.7,-0.1,mock_v1,2026-05-08T22:32:36.636567,65.8,B — Qualified,20.0,20.0,13.0,2.0,4.0,1.8,5.0,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""13/15 (facial packages, strong first-visit deal)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""2/10 (18% of category max (704))"", ""geo_density_bonus"": ""5/5 (Groupon HQ market \u2014 highest SDR priority)""}",38,
b2a17528cd,Salon Modello,ngdn0pRfavnfL5C-xcfWlw,Atlanta,GA,hair,"674 Highland Ave NE, Atlanta, GA, 30312",+14046813670,https://www.yelp.com/biz/salon-modello-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,263,2,False,no,33.76141020700896,-84.36523229447398,yelp_fusion,2026-05-08T22:32:17.093216,none,False,2,True,4.8,0.3,mock_v1,2026-05-08T22:32:36.636919,65.3,B — Qualified,18.0,20.0,10.0,2.0,9.0,2.8,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (28% of category max (938))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",39,
7903d546fd,Path Salon,v5rYYPvji_uMzrHU8-5nWw,Austin,TX,hair,"6101 Balcones Dr, Austin, TX, 78731",+15124477284,https://www.yelp.com/biz/path-salon-austin-4?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,354,2,False,no,30.34337067825274,-97.75303925659676,yelp_fusion,2026-05-08T22:32:21.395865,ClassPass,True,2,True,4.2,-0.4,mock_v1,2026-05-08T22:32:36.637530,65.3,B — Qualified,18.0,20.0,10.0,2.0,9.0,3.8,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""4/10 (38% of category max (938))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",40,
3ea7ecf942,Melrose and McQueen Salon,pt-InT-Xskd2Ifca70DfAA,Atlanta,GA,hair,"341 Elizabeth St NE, Atlanta, GA, 30307",+14049095245,https://www.yelp.com/biz/melrose-and-mcqueen-salon-atlanta-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,251,2,False,no,33.76385854902134,-84.35859042325404,yelp_fusion,2026-05-08T22:32:17.093231,none,False,4,True,4.5,-0.1,mock_v1,2026-05-08T22:32:36.636933,65.2,B — Qualified,18.0,20.0,10.0,2.0,9.0,2.7,3.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (27% of category max (938))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",41,
db93e1dbb3,The Muscle Relaxers,J_3apEjo7bLj2Tfl0-P4TQ,Atlanta,GA,massage,"2810 Paces Ferry Rd SE, Atlanta, GA, 30339",+14042345584,https://www.yelp.com/biz/the-muscle-relaxers-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,78,2,False,no,33.86516932269362,-84.46966365105531,yelp_fusion,2026-05-08T22:32:18.942567,LivingSocial,True,3,True,4.7,-0.2,mock_v1,2026-05-08T22:32:36.637305,65.1,B — Qualified,20.0,20.0,15.0,2.0,4.0,0.6,3.5,"{""visibility_gap"": ""20/20 (sweet spot)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""15/15 (single session, high perceived value)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""4/15 (elite \u2014 very likely to churn after first deal cycle)"", ""review_velocity_proxy"": ""1/10 (6% of category max (1397))"", ""geo_density_bonus"": ""4/5 (strong growth metro)""}",42,
c58b441499,Love + Roots,NIvrcYX1aPTUc15KwZw1PQ,Austin,TX,hair,"1317 Rosewood Ave, Austin, TX, 78702",+15127515812,https://www.yelp.com/biz/love-roots-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,310,2,False,no,30.268553678423153,-97.7248895637794,yelp_fusion,2026-05-08T22:32:21.395926,ClassPass|Gilt City,True,4,False,4.6,0.1,mock_v1,2026-05-08T22:32:36.637575,64.8,B — Qualified,18.0,20.0,10.0,2.0,9.0,3.3,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (33% of category max (938))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",43,
1cba807986,Dolce Salon,tQ398FOTHO1C2Y6fX7oNpA,Austin,TX,hair,"3201 Bee Caves Rd, Austin, TX, 78746",+15124741174,https://www.yelp.com/biz/dolce-salon-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,309,2,False,no,30.27214324439563,-97.80067503809808,yelp_fusion,2026-05-08T22:32:21.395938,ClassPass,True,4,True,5.0,0.3,mock_v1,2026-05-08T22:32:36.637590,64.8,B — Qualified,18.0,20.0,10.0,2.0,9.0,3.3,2.5,"{""visibility_gap"": ""18/20 (well-established)"", ""price_tier_fit"": ""20/20 ($$ \u2014 ideal sweet spot)"", ""deal_format_fit"": ""10/15 (good volume, moderate deal differentiation)"", ""operational_trust"": ""2/15 (unclaimed, no hours \u2014 SDR risk)"", ""rating_sweet_spot"": ""9/15 (high quality \u2014 may resist discounting)"", ""review_velocity_proxy"": ""3/10 (33% of category max (938))"", ""geo_density_bonus"": ""2/5 (emerging market)""}",44,
